site_seq,sitecode,site,year,sample_date,sample_id,code,samp_pt_name,lab,lab_id,method,method_name,parameter,concentration,units,lab_qualifier,qualifier,qual_description,rl,mdl,prep_method,dilution_factor,cas_no,conc_ugg,conc_ngg,rl_ugg,rl_ngg
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 4,CBMBBH_REP_4_2007_4,REP 4,AXYS ANALYTICAL SERVICES,L10702-32,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",PCB TOTAL TEQ (ND=1/2 DL),0.996,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,9.959999999999999e-7,9.96e-4,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 4,CBMBBH_REP_4_2007_4,REP 4,AXYS ANALYTICAL SERVICES,L10702-32,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,31073.186,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.031073186,31.073186000000003,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 3,CBMBBH_REP_3_2007_4,REP 3,AXYS ANALYTICAL SERVICES,L10702-31 I,MLA-007-E1,AXYS INTERNAL METHOD FOR DETERMINATION OF ORGANOCHLORINE PESTICIDES IN WATER BY CAPILLARY GAS CHROMATOGRAPHY,TOTAL PESTICIDES21-H,7.175,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.007175,7.175,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 4,CBMBBH_REP_4_2007_4,REP 4,AXYS ANALYTICAL SERVICES,L10702-32,MLA-007-E2,AXYS INTERNAL METHOD FOR PESTICIDES,TOTAL PESTICIDES21-H,0.511,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,5.110000000000001e-4,0.511,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 4,CBMBBH_REP_4_2007_4,REP 4,AXYS ANALYTICAL SERVICES,L10702-32 I,MLA-007-E1,AXYS INTERNAL METHOD FOR DETERMINATION OF ORGANOCHLORINE PESTICIDES IN WATER BY CAPILLARY GAS CHROMATOGRAPHY,TOTAL PESTICIDES21-H,8.9035,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.0089035,8.9035,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 4,CBMBBH_REP_4_2007_4,REP 4,AXYS ANALYTICAL SERVICES,L10702-32,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,59.3745,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.0593745,59.3745,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 1 2014,CBMBBH_REP_1_2014_2014_3,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-1,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),0.8523,PG/G,NA,NA,NA,NA,NA,NA,1,DEP14138,8.522999999999999e-7,8.523e-4,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 1 2014,CBMBBH_REP_1_2014_2014_3,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-1,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,140.46895,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.14046895,140.46895,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 1 2014,CBMBBH_REP_1_2014_2014_3,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-1,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,48.63795,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.04863795,48.63795,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 1 2014,CBMBBH_REP_1_2014_2014_3,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-1,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,69.15095,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.06915095,69.15095,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 1 2014,CBMBBH_REP_1_2014_2014_3,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-1,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,110.70635,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.11070635000000001,110.70635,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 1 2014,CBMBBH_REP_1_2014_2014_3,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-1,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,27664.55335,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.027664553349999996,27.66455335,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 2 2014,CBMBBH_REP_2_2014_2014_3,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-2,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,140.46575,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.14046575000000003,140.46575,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 2 2014,CBMBBH_REP_2_2014_2014_3,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-2,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,47.26255,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.04726255,47.26255,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 2 2014,CBMBBH_REP_2_2014_2014_3,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-2,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,67.26455,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.06726455,67.26455,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 2 2014,CBMBBH_REP_2_2014_2014_3,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-2,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,111.20675,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.11120675000000001,111.20675,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 2 2014,CBMBBH_REP_2_2014_2014_3,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-2,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),0.8005,PG/G,NA,NA,NA,NA,NA,NA,1,DEP14138,8.005e-7,8.005e-4,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 2 2014,CBMBBH_REP_2_2014_2014_3,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-2,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,27885.89835,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.027885898349999997,27.88589835,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 3 2014,CBMBBH_REP_3_2014_2014_3,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-3,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),0.7236,PG/G,NA,NA,NA,NA,NA,NA,1,DEP14138,7.235999999999999e-7,7.236e-4,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 3 2014,CBMBBH_REP_3_2014_2014_3,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-3,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,138.0221,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.1380221,138.0221,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 3 2014,CBMBBH_REP_3_2014_2014_3,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-3,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,45.3542,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.0453542,45.3542,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 3 2014,CBMBBH_REP_3_2014_2014_3,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-3,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,65.2852,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.0652852,65.2852,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 3 2014,CBMBBH_REP_3_2014_2014_3,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-3,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,107.5362,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.1075362,107.5362,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 3 2014,CBMBBH_REP_3_2014_2014_3,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-3,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,30126.6322,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.0301266322,30.1266322,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 4 2014,CBMBBH_REP_4_2014_2014_3,REP 4 2014,AXYS ANALYTICAL SERVICES,L22432-4,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,123.7934,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.12379340000000001,123.7934,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 4 2014,CBMBBH_REP_4_2014_2014_3,REP 4 2014,AXYS ANALYTICAL SERVICES,L22432-4,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,44.3236,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.0443236,44.3236,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 4 2014,CBMBBH_REP_4_2014_2014_3,REP 4 2014,AXYS ANALYTICAL SERVICES,L22432-4,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,63.3886,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.0633886,63.3886,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 4 2014,CBMBBH_REP_4_2014_2014_3,REP 4 2014,AXYS ANALYTICAL SERVICES,L22432-4,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,99.36115,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.09936115,99.36115,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 4 2014,CBMBBH_REP_4_2014_2014_3,REP 4 2014,AXYS ANALYTICAL SERVICES,L22432-4  (A),CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),0.4513,PG/G,NA,NA,NA,NA,NA,NA,1,DEP14138,4.5129999999999997e-7,4.5129999999999997e-4,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 4 2014,CBMBBH_REP_4_2014_2014_3,REP 4 2014,AXYS ANALYTICAL SERVICES,L22432-4  (A),E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,29768.1523,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.0297681523,29.7681523,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 1,CBMBMB_REP_1_2008_1,REP 1,AXYS ANALYTICAL SERVICES,L12067-33 R,CALCULATED WHO2005,WORLD HEALTH ORGANIZATION'S 2005 PROJECT FOR THE RE-EVALUATION OF HUMAN AND MAMMALIAN TOXIC EQUIVALENCY FACTORS (TEFS) OF DIOXINS AND DIOXIN-LIKE COMPOUNDS,PCB TOTAL TEQ (ND=1/2 DL),0.624,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,6.24e-7,6.24e-4,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 2,CBMBMB_REP_2_2008_1,REP 2,AXYS ANALYTICAL SERVICES,L12067-34 R (A),CALCULATED WHO2005,WORLD HEALTH ORGANIZATION'S 2005 PROJECT FOR THE RE-EVALUATION OF HUMAN AND MAMMALIAN TOXIC EQUIVALENCY FACTORS (TEFS) OF DIOXINS AND DIOXIN-LIKE COMPOUNDS,PCB TOTAL TEQ (ND=1/2 DL),0.162,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,1.62e-7,1.62e-4,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 1,CBMBMB_REP_1_2008_1,REP 1,AXYS ANALYTICAL SERVICES,L12067-33 R,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,16801.036,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.016801036,16.801036,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 1,CBMBMB_REP_1_2008_1,REP 1,AXYS ANALYTICAL SERVICES,L12067-33 R,MLA-007-E2,AXYS INTERNAL METHOD FOR PESTICIDES,TOTAL PESTICIDES21-H,7.641,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.007641,7.641,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 1,CBMBMB_REP_1_2008_1,REP 1,AXYS ANALYTICAL SERVICES,L12067-33 R,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,40.188,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.040188,40.188,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 2,CBMBMB_REP_2_2008_1,REP 2,AXYS ANALYTICAL SERVICES,L12067-34 I2,MLA-007-E1,AXYS INTERNAL METHOD FOR DETERMINATION OF ORGANOCHLORINE PESTICIDES IN WATER BY CAPILLARY GAS CHROMATOGRAPHY,TOTAL PESTICIDES21-H,8.0625,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.0080625,8.0625,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 2,CBMBMB_REP_2_2008_1,REP 2,AXYS ANALYTICAL SERVICES,L12067-34 R,MLA-007-E2,AXYS INTERNAL METHOD FOR PESTICIDES,TOTAL PESTICIDES21-H,0.7685,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,7.685e-4,0.7685,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 2,CBMBMB_REP_2_2008_1,REP 2,AXYS ANALYTICAL SERVICES,L12067-34 R (A),E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,18893.522,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.018893522,18.893522,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 2,CBMBMB_REP_2_2008_1,REP 2,AXYS ANALYTICAL SERVICES,L12067-34 R (A),SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,44.4085,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.0444085,44.4085,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 3,CBMBMB_REP_3_2008_1,REP 3,AXYS ANALYTICAL SERVICES,L12067-35 I (A),MLA-007-E1,AXYS INTERNAL METHOD FOR DETERMINATION OF ORGANOCHLORINE PESTICIDES IN WATER BY CAPILLARY GAS CHROMATOGRAPHY,TOTAL PESTICIDES21-H,7.5985,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.007598499999999999,7.5985,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 3,CBMBMB_REP_3_2008_1,REP 3,AXYS ANALYTICAL SERVICES,L12067-35  (A),SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,42.181,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.042180999999999996,42.181,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 3,CBMBMB_REP_3_2008_1,REP 3,AXYS ANALYTICAL SERVICES,L12067-35  (A),CALCULATED WHO2005,WORLD HEALTH ORGANIZATION'S 2005 PROJECT FOR THE RE-EVALUATION OF HUMAN AND MAMMALIAN TOXIC EQUIVALENCY FACTORS (TEFS) OF DIOXINS AND DIOXIN-LIKE COMPOUNDS,PCB TOTAL TEQ (ND=1/2 DL),0.792,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,7.92e-7,7.920000000000001e-4,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 3,CBMBMB_REP_3_2008_1,REP 3,AXYS ANALYTICAL SERVICES,L12067-35  (A),E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,20088.365,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.020088365,20.088365000000003,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 3,CBMBMB_REP_3_2008_1,REP 3,AXYS ANALYTICAL SERVICES,L12067-35  (A),MLA-007-E2,AXYS INTERNAL METHOD FOR PESTICIDES,TOTAL PESTICIDES21-H,1.024,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.001024,1.024,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 4,CBMBMB_REP_4_2008_1,REP 4,AXYS ANALYTICAL SERVICES,L12067-36,MLA-007-E2,AXYS INTERNAL METHOD FOR PESTICIDES,TOTAL PESTICIDES21-H,0.8445,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,8.445000000000001e-4,0.8445,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 4,CBMBMB_REP_4_2008_1,REP 4,AXYS ANALYTICAL SERVICES,L12067-36,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,47.0345,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.0470345,47.0345,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 4,CBMBMB_REP_4_2008_1,REP 4,AXYS ANALYTICAL SERVICES,L12067-36,CALCULATED WHO2005,WORLD HEALTH ORGANIZATION'S 2005 PROJECT FOR THE RE-EVALUATION OF HUMAN AND MAMMALIAN TOXIC EQUIVALENCY FACTORS (TEFS) OF DIOXINS AND DIOXIN-LIKE COMPOUNDS,PCB TOTAL TEQ (ND=1/2 DL),0.731,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,7.31e-7,7.31e-4,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 4,CBMBMB_REP_4_2008_1,REP 4,AXYS ANALYTICAL SERVICES,L12067-36 I,MLA-007-E1,AXYS INTERNAL METHOD FOR DETERMINATION OF ORGANOCHLORINE PESTICIDES IN WATER BY CAPILLARY GAS CHROMATOGRAPHY,TOTAL PESTICIDES21-H,9.902,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.009902,9.902,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 4,CBMBMB_REP_4_2008_1,REP 4,AXYS ANALYTICAL SERVICES,L12067-36,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,19255.075,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.019255075,19.255075,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 1 2014,CBHWNP_REP_1_2014_2014_2,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-5,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,111.1684,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.11116840000000001,111.1684,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 1 2014,CBHWNP_REP_1_2014_2014_2,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-5,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,38.6756,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.038675600000000004,38.6756,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 1 2014,CBHWNP_REP_1_2014_2014_2,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-5,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,51.5696,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.0515696,51.5696,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 1 2014,CBHWNP_REP_1_2014_2014_2,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-5,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,86.5848,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.0865848,86.5848,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 1 2014,CBHWNP_REP_1_2014_2014_2,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-5,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),0.4161,PG/G,NA,NA,NA,NA,NA,NA,1,DEP14138,4.1610000000000003e-7,4.1610000000000003e-4,NA,NA
